Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,191231,2019-12-31,45601,CBT ,0,45,1911620,417312,503743,442799,21569,17669,30352,475288,419513,429085,40639,24800,5497,1862541,1873458,49079,38162,16436.0,20794.0,-12866.0,-1434.0,5753.0,2679.0,361.0,-9988.0,26358.0,-6579.0,1676.0,5000.0,-1108.0,9475.0,12411.0,6961.0,4025.0,100,21.8,26.4,23.2,1.1,0.9,1.6,24.9,21.9,22.4,2.1,1.3,0.3,97.4,98.0,2.6,2.0,145,34.0,19.0,42.0,8.0,4.0,7.0,43.0,23.0,46.0,8.0,,,130,111,31.9,37.3,46.4,54.1,22.6,28.2,29.4,37.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200107,2020-01-07,45601,CBT ,0,45,1782381,372988,428871,387987,13383,15681,27623,506749,473281,389411,37944,22500,3783,1739868,1749137,42513,33244,-129239.0,-44324.0,-74872.0,-54812.0,-8186.0,-1988.0,-2729.0,31461.0,53768.0,-39674.0,-2695.0,-2300.0,-1714.0,-122673.0,-124321.0,-6566.0,-4918.0,100,20.9,24.1,21.8,0.8,0.9,1.5,28.4,26.6,21.8,2.1,1.3,0.2,97.6,98.1,2.4,1.9,141,34.0,19.0,41.0,5.0,5.0,6.0,37.0,31.0,43.0,7.0,,,125,107,31.4,38.5,47.6,54.4,26.1,31.6,32.9,39.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200114,2020-01-14,45601,CBT ,0,45,1854435,395064,427758,389235,14894,32370,26992,533432,513727,397776,42109,27500,5214,1804716,1820572,49719,33863,72054.0,22076.0,-1113.0,1248.0,1511.0,16689.0,-631.0,26683.0,40446.0,8365.0,4165.0,5000.0,1431.0,64848.0,71435.0,7206.0,619.0,100,21.3,23.1,21.0,0.8,1.7,1.5,28.8,27.7,21.4,2.3,1.5,0.3,97.3,98.2,2.7,1.8,142,35.0,18.0,41.0,4.0,6.0,7.0,40.0,28.0,46.0,8.0,,,127,111,31.4,37.5,46.9,52.4,26.4,31.5,32.8,39.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200121,2020-01-21,45601,CBT ,0,45,1872842,390441,403033,440640,13868,32722,31305,511628,504318,393917,43576,27500,4482,1829857,1837917,42985,34925,18407.0,-4623.0,-24725.0,51405.0,-1026.0,352.0,4313.0,-21804.0,-9409.0,-3859.0,1467.0,0.0,-732.0,25141.0,17345.0,-6734.0,1062.0,100,20.8,21.5,23.5,0.7,1.7,1.7,27.3,26.9,21.0,2.3,1.5,0.2,97.7,98.1,2.3,1.9,144,36.0,17.0,46.0,4.0,6.0,7.0,41.0,26.0,47.0,9.0,,,132,114,30.8,36.9,46.1,52.4,25.5,30.6,30.7,38.5,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200128,2020-01-28,45601,CBT ,0,45,1992264,421583,396964,483142,4183,37519,30807,538802,548006,415592,42998,28785,10799,1947906,1951614,44358,40650,119422.0,31142.0,-6069.0,42502.0,-9685.0,4797.0,-498.0,27174.0,43688.0,21675.0,-578.0,1285.0,6317.0,118049.0,113697.0,1373.0,5725.0,100,21.2,19.9,24.3,0.2,1.9,1.5,27.0,27.5,20.9,2.2,1.4,0.5,97.8,98.0,2.2,2.0,149,35.0,18.0,45.0,,6.0,6.0,43.0,28.0,49.0,10.0,,,133,118,31.1,35.8,45.8,51.0,26.3,29.7,31.4,37.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200204,2020-02-04,45601,CBT ,0,45,1662784,305367,409157,405456,1378,60129,19184,431158,315362,396159,58164,18100,8796,1625662,1632343,37122,30441,-329480.0,-116216.0,12193.0,-77686.0,-2805.0,22610.0,-11623.0,-107644.0,-232644.0,-19433.0,15166.0,-10685.0,-2003.0,-322244.0,-319271.0,-7236.0,-10209.0,100,18.4,24.6,24.4,0.1,3.6,1.2,25.9,19.0,23.8,3.5,1.1,0.5,97.8,98.2,2.2,1.8,133,35.0,18.0,46.0,,6.0,6.0,39.0,19.0,42.0,8.0,,,120,108,31.0,37.1,44.3,54.1,24.6,29.0,29.7,37.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200211,2020-02-11,45601,CBT ,0,45,1748246,330426,419460,394975,1937,71135,13993,462801,345267,437042,58234,21600,8025,1707433,1711497,40813,36749,85462.0,25059.0,10303.0,-10481.0,559.0,11006.0,-5191.0,31643.0,29905.0,40883.0,70.0,3500.0,-771.0,81771.0,79154.0,3691.0,6308.0,100,18.9,24.0,22.6,0.1,4.1,0.8,26.5,19.7,25.0,3.3,1.2,0.5,97.7,97.9,2.3,2.1,142,37.0,20.0,51.0,,6.0,5.0,40.0,23.0,42.0,7.0,,,127,115,29.0,36.7,42.6,54.1,23.8,26.4,29.4,35.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200218,2020-02-18,45601,CBT ,0,45,1894579,365591,470460,412782,1858,74062,12627,490331,355761,501143,59214,22875,8343,1851889,1858053,42690,36526,146333.0,35165.0,51000.0,17807.0,-79.0,2927.0,-1366.0,27530.0,10494.0,64101.0,980.0,1275.0,318.0,144456.0,146556.0,1877.0,-223.0,100,19.3,24.8,21.8,0.1,3.9,0.7,25.9,18.8,26.5,3.1,1.2,0.4,97.7,98.1,2.3,1.9,145,38.0,20.0,51.0,,7.0,5.0,36.0,26.0,45.0,7.0,4.0,4.0,129,121,28.4,34.0,41.0,52.5,23.2,23.3,29.7,33.2,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200225,2020-02-25,45601,CBT ,0,45,2100087,398422,439062,441984,6450,72321,18529,566236,508509,543958,62265,24693,6194,2044038,2055250,56049,44837,205508.0,32831.0,-31398.0,29202.0,4592.0,-1741.0,5902.0,75905.0,152748.0,42815.0,3051.0,1818.0,-2149.0,192149.0,197197.0,13359.0,8311.0,100,19.0,20.9,21.0,0.3,3.4,0.9,27.0,24.2,25.9,3.0,1.2,0.3,97.3,97.9,2.7,2.1,154,35.0,22.0,49.0,5.0,7.0,4.0,36.0,31.0,50.0,10.0,5.0,7.0,133,131,31.1,34.1,44.0,50.3,25.5,23.5,31.7,33.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200303,2020-03-03,45601,CBT ,0,45,1731708,275956,364169,400124,40181,89899,13685,547726,395548,380242,20448,19293,17154,1695516,1680114,36192,51594,-368379.0,-122466.0,-74893.0,-41860.0,33731.0,17578.0,-4844.0,-18510.0,-112961.0,-163716.0,-41817.0,-5400.0,10960.0,-348522.0,-375136.0,-19857.0,6757.0,100,15.9,21.0,23.1,2.3,5.2,0.8,31.6,22.8,22.0,1.2,1.1,1.0,97.9,97.0,2.1,3.0,128,21.0,28.0,42.0,,5.0,,21.0,37.0,45.0,6.0,5.0,5.0,109,114,36.5,28.7,50.1,44.5,26.0,20.4,35.0,31.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200310,2020-03-10,45601,CBT ,0,45,1916950,262940,416898,432041,50872,39610,57425,525480,357365,520636,15496,24800,14381,1879271,1863156,37679,53794,185242.0,-13016.0,52729.0,31917.0,10691.0,-50289.0,43740.0,-22246.0,-38183.0,140394.0,-4952.0,5507.0,-2773.0,183755.0,183042.0,1487.0,2200.0,100,13.7,21.7,22.5,2.7,2.1,3.0,27.4,18.6,27.2,0.8,1.3,0.8,98.0,97.2,2.0,2.8,131,27.0,26.0,45.0,5.0,5.0,4.0,24.0,31.0,41.0,8.0,,6.0,113,114,32.1,30.0,46.6,46.2,22.5,20.2,30.6,28.2,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200317,2020-03-17,45601,CBT ,0,45,1804726,244424,465873,433502,51522,32546,53598,435106,211728,526097,2732,23950,12664,1759645,1759958,45081,44768,-112224.0,-18516.0,48975.0,1461.0,650.0,-7064.0,-3827.0,-90374.0,-145637.0,5461.0,-12764.0,-850.0,-1717.0,-119626.0,-103198.0,7402.0,-9026.0,100,13.5,25.8,24.0,2.9,1.8,3.0,24.1,11.7,29.2,0.2,1.3,0.7,97.5,97.5,2.5,2.5,127,21.0,30.0,46.0,4.0,4.0,,26.0,33.0,46.0,4.0,,5.0,110,117,29.2,31.8,45.8,45.8,18.1,18.8,26.4,23.8,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200324,2020-03-24,45601,CBT ,0,45,1686925,266608,431992,438457,62621,28621,47220,374365,210194,443453,1642,26564,12310,1646676,1638811,40249,48114,-117801.0,22184.0,-33881.0,4955.0,11099.0,-3925.0,-6378.0,-60741.0,-1534.0,-82644.0,-1090.0,2614.0,-354.0,-112969.0,-121147.0,-4832.0,3346.0,100,15.8,25.6,26.0,3.7,1.7,2.8,22.2,12.5,26.3,0.1,1.6,0.7,97.6,97.1,2.4,2.9,119,21.0,29.0,43.0,,4.0,,26.0,28.0,39.0,,4.0,5.0,101,107,27.9,32.0,44.2,46.7,16.1,20.2,25.1,25.8,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200331,2020-03-31,45601,CBT ,0,45,1692857,312779,426115,423499,49992,24530,53902,384754,262249,418708,1646,28999,12560,1657840,1650562,35017,42295,5932.0,46171.0,-5877.0,-14958.0,-12629.0,-4091.0,6682.0,10389.0,52055.0,-24745.0,4.0,2435.0,250.0,11164.0,11751.0,-5232.0,-5819.0,100,18.5,25.2,25.0,3.0,1.4,3.2,22.7,15.5,24.7,0.1,1.7,0.7,97.9,97.5,2.1,2.5,122,21.0,32.0,45.0,,4.0,,27.0,26.0,40.0,,5.0,6.0,106,110,30.1,33.6,45.0,49.1,19.0,22.3,28.4,28.6,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200407,2020-04-07,45601,CBT ,0,45,1567177,279071,441152,380725,74825,15760,37942,451013,324982,303600,6563,24312,5559,1539298,1534032,27879,33145,-125680.0,-33708.0,15037.0,-42774.0,24833.0,-8770.0,-15960.0,66259.0,62733.0,-115108.0,4917.0,-4687.0,-7001.0,-118542.0,-116530.0,-7138.0,-9150.0,100,17.8,28.1,24.3,4.8,1.0,2.4,28.8,20.7,19.4,0.4,1.6,0.4,98.2,97.9,1.8,2.1,121,22.0,31.0,43.0,4.0,4.0,4.0,23.0,29.0,39.0,,5.0,4.0,102,109,34.9,38.5,49.6,53.6,26.6,30.5,35.7,36.2,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200414,2020-04-14,45601,CBT ,0,45,1585542,285961,440928,388484,58314,15680,43198,490801,351658,278500,7408,27707,5959,1558625,1552114,26917,33428,18365.0,6890.0,-224.0,7759.0,-16511.0,-80.0,5256.0,39788.0,26676.0,-25100.0,845.0,3395.0,400.0,19327.0,18082.0,-962.0,283.0,100,18.0,27.8,24.5,3.7,1.0,2.7,31.0,22.2,17.6,0.5,1.7,0.4,98.3,97.9,1.7,2.1,123,23.0,32.0,44.0,,4.0,4.0,24.0,27.0,38.0,5.0,4.0,4.0,103,110,35.5,39.1,50.0,53.8,28.1,31.5,37.1,36.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200421,2020-04-21,45601,CBT ,0,45,1687588,294729,489159,389747,52621,14608,38057,562206,386470,307987,8361,23819,5361,1659069,1655208,28519,32380,102046.0,8768.0,48231.0,1263.0,-5693.0,-1072.0,-5141.0,71405.0,34812.0,29487.0,953.0,-3888.0,-598.0,100444.0,103094.0,1602.0,-1048.0,100,17.5,29.0,23.1,3.1,0.9,2.3,33.3,22.9,18.3,0.5,1.4,0.3,98.3,98.1,1.7,1.9,123,21.0,33.0,43.0,,5.0,5.0,25.0,27.0,39.0,5.0,,4.0,102,112,38.8,41.2,51.5,55.5,32.0,34.1,41.2,39.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200428,2020-04-28,45601,CBT ,0,45,1765852,274295,552338,376348,36665,18770,33280,696598,412939,314033,6428,23061,5224,1742871,1735993,22981,29859,78264.0,-20434.0,63179.0,-13399.0,-15956.0,4162.0,-4777.0,134392.0,26469.0,6046.0,-1933.0,-758.0,-137.0,83802.0,80785.0,-5538.0,-2521.0,100,15.5,31.3,21.3,2.1,1.1,1.9,39.4,23.4,17.8,0.4,1.3,0.3,98.7,98.3,1.3,1.7,125,24.0,31.0,44.0,,7.0,5.0,26.0,28.0,40.0,4.0,,4.0,105,113,43.9,40.6,55.7,56.0,37.4,34.2,46.1,41.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200505,2020-05-05,45601,CBT ,0,45,1595563,199623,446996,348212,15705,17051,29136,602577,331042,340481,3856,19341,6110,1545700,1538369,49863,57194,-170289.0,-74672.0,-105342.0,-28136.0,-20960.0,-1719.0,-4144.0,-94021.0,-81897.0,26448.0,-2572.0,-3720.0,886.0,-197171.0,-197624.0,26882.0,27335.0,100,12.5,28.0,21.8,1.0,1.1,1.8,37.8,20.7,21.3,0.2,1.2,0.4,96.9,96.4,3.1,3.6,115,20.0,30.0,41.0,,6.0,,19.0,30.0,35.0,4.0,4.0,4.0,96,101,43.2,36.5,53.8,52.1,35.2,29.3,40.3,35.6,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200512,2020-05-12,45601,CBT ,0,45,1769692,193294,465581,395576,12724,18145,46792,677780,379242,411109,2788,17670,3865,1743928,1737980,25764,31712,174129.0,-6329.0,18585.0,47364.0,-2981.0,1094.0,17656.0,75203.0,48200.0,70628.0,-1068.0,-1671.0,-2245.0,198228.0,199611.0,-24099.0,-25482.0,100,10.9,26.3,22.4,0.7,1.0,2.6,38.3,21.4,23.2,0.2,1.0,0.2,98.5,98.2,1.5,1.8,122,23.0,30.0,44.0,,4.0,4.0,24.0,31.0,38.0,,,,104,106,41.9,35.6,52.5,50.8,34.2,26.1,38.8,33.6,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200519,2020-05-19,45601,CBT ,0,45,1786358,200710,512160,378942,15244,18857,51001,700536,380301,408469,4638,8690,2015,1761555,1760435,24803,25923,16666.0,7416.0,46579.0,-16634.0,2520.0,712.0,4209.0,22756.0,1059.0,-2640.0,1850.0,-8980.0,-1850.0,17627.0,22455.0,-961.0,-5789.0,100,11.2,28.7,21.2,0.9,1.1,2.9,39.2,21.3,22.9,0.3,0.5,0.1,98.6,98.5,1.4,1.5,122,23.0,31.0,45.0,,5.0,4.0,26.0,28.0,39.0,,,,107,105,40.9,37.6,52.2,53.4,34.9,27.6,40.3,37.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200526,2020-05-26,45601,CBT ,0,45,1821336,195564,550852,370771,12135,14909,55964,685126,328439,466325,4987,7944,1823,1792695,1797027,28641,24309,34978.0,-5146.0,38692.0,-8171.0,-3109.0,-3948.0,4963.0,-15410.0,-51862.0,57856.0,349.0,-746.0,-192.0,31140.0,36592.0,3838.0,-1614.0,100,10.7,30.2,20.4,0.7,0.8,3.1,37.6,18.0,25.6,0.3,0.4,0.1,98.4,98.7,1.6,1.3,121,24.0,31.0,45.0,,6.0,6.0,22.0,30.0,37.0,4.0,,,105,107,39.4,34.6,51.0,49.8,34.3,24.7,39.7,35.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200602,2020-06-02,45601,CBT ,0,45,1584946,188245,436342,315377,7277,22691,44881,612128,340876,385729,4151,10634,1740,1559528,1558270,25418,26676,-236390.0,-7319.0,-114510.0,-55394.0,-4858.0,7782.0,-11083.0,-72998.0,12437.0,-80596.0,-836.0,2690.0,-83.0,-233167.0,-238757.0,-3223.0,2367.0,100,11.9,27.5,19.9,0.5,1.4,2.8,38.6,21.5,24.3,0.3,0.7,0.1,98.4,98.3,1.6,1.7,114,27.0,22.0,43.0,,6.0,6.0,17.0,34.0,35.0,,,,101,100,39.4,36.1,50.9,51.6,36.6,25.3,41.4,35.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200609,2020-06-09,45601,CBT ,0,45,1591846,190725,490013,309211,7277,18217,45648,718768,399849,290573,5059,14451,64,1567325,1568026,24521,23820,6900.0,2480.0,53671.0,-6166.0,0.0,-4474.0,767.0,106640.0,58973.0,-95156.0,908.0,3817.0,-1676.0,7797.0,9756.0,-897.0,-2856.0,100,12.0,30.8,19.4,0.5,1.1,2.9,45.2,25.1,18.3,0.3,0.9,0.0,98.5,98.5,1.5,1.5,114,29.0,21.0,42.0,,6.0,6.0,22.0,29.0,35.0,,,,101,97,45.7,38.3,54.4,53.5,42.9,29.5,47.8,41.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200616,2020-06-16,45601,CBT ,0,45,1714080,203467,425808,354255,957,13487,49983,776227,519577,293912,5514,26951,2501,1686816,1686474,27264,27606,122234.0,12742.0,-64205.0,45044.0,-6320.0,-4730.0,4335.0,57459.0,119728.0,3339.0,455.0,12500.0,2437.0,119491.0,118448.0,2743.0,3786.0,100,11.9,24.8,20.7,0.1,0.8,2.9,45.3,30.3,17.1,0.3,1.6,0.1,98.4,98.4,1.6,1.6,111,27.0,20.0,39.0,,6.0,6.0,25.0,25.0,36.0,4.0,,,99,95,46.7,39.8,55.7,55.0,42.5,29.6,47.2,41.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200623,2020-06-23,45601,CBT ,0,45,1759820,218047,406755,381071,6449,7801,46199,784183,572537,288217,5463,26951,2064,1731693,1731595,28127,28225,45740.0,14580.0,-19053.0,26816.0,5492.0,-5686.0,-3784.0,7956.0,52960.0,-5695.0,-51.0,0.0,-437.0,44877.0,45121.0,863.0,619.0,100,12.4,23.1,21.7,0.4,0.4,2.6,44.6,32.5,16.4,0.3,1.5,0.1,98.4,98.4,1.6,1.6,113,27.0,22.0,39.0,,5.0,5.0,24.0,26.0,37.0,4.0,,,100,96,46.0,40.1,55.8,54.7,41.6,30.2,46.4,41.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200630,2020-06-30,45601,CBT ,0,45,1793109,235210,354356,411480,5500,10755,42486,793806,657503,265899,5705,14451,1818,1761904,1758748,31205,34361,33289.0,17163.0,-52399.0,30409.0,-949.0,2954.0,-3713.0,9623.0,84966.0,-22318.0,242.0,-12500.0,-246.0,30211.0,27153.0,3078.0,6136.0,100,13.1,19.8,22.9,0.3,0.6,2.4,44.3,36.7,14.8,0.3,0.8,0.1,98.3,98.1,1.7,1.9,111,28.0,20.0,39.0,,6.0,5.0,22.0,27.0,35.0,4.0,,,98,94,46.6,40.8,56.3,56.4,42.3,31.7,47.2,44.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200707,2020-07-07,45601,CBT ,0,45,1678778,223398,278032,394283,5500,16263,35033,707074,622364,262744,5304,10958,40,1633376,1619717,45402,59061,-114331.0,-11812.0,-76324.0,-17197.0,0.0,5508.0,-7453.0,-86732.0,-35139.0,-3155.0,-401.0,-3493.0,-1778.0,-128528.0,-139031.0,14197.0,24700.0,100,13.3,16.6,23.5,0.3,1.0,2.1,42.1,37.1,15.7,0.3,0.7,0.0,97.3,96.5,2.7,3.5,108,23.0,21.0,38.0,,5.0,4.0,23.0,27.0,37.0,,,,96,92,45.7,37.8,55.7,54.4,41.2,31.7,46.2,42.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200714,2020-07-14,45601,CBT ,0,45,1683311,241609,287317,399600,5500,18685,35299,711112,634445,261498,5558,12149,45,1660221,1649038,23090,34273,4533.0,18211.0,9285.0,5317.0,0.0,2422.0,266.0,4038.0,12081.0,-1246.0,254.0,1191.0,5.0,26845.0,29321.0,-22312.0,-24788.0,100,14.4,17.1,23.7,0.3,1.1,2.1,42.2,37.7,15.5,0.3,0.7,0.0,98.6,98.0,1.4,2.0,110,25.0,21.0,38.0,,5.0,4.0,24.0,25.0,36.0,,,,97,93,46.0,39.3,56.0,55.8,41.4,32.7,46.7,43.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200721,2020-07-21,45601,CBT ,0,45,1690358,233792,272457,412522,5500,18406,35356,713519,648651,256474,7997,9660,1194,1666354,1654720,24004,35638,7047.0,-7817.0,-14860.0,12922.0,0.0,-279.0,57.0,2407.0,14206.0,-5024.0,2439.0,-2489.0,1149.0,6133.0,5682.0,914.0,1365.0,100,13.8,16.1,24.4,0.3,1.1,2.1,42.2,38.4,15.2,0.5,0.6,0.1,98.6,97.9,1.4,2.1,110,22.0,22.0,39.0,,5.0,4.0,23.0,27.0,36.0,4.0,,,99,92,46.1,39.2,56.2,55.9,41.0,32.8,46.1,43.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200728,2020-07-28,45601,CBT ,0,45,1695648,228325,276183,417034,5500,15923,38134,709343,646133,258352,13439,7058,1669,1671796,1660486,23852,35162,5290.0,-5467.0,3726.0,4512.0,0.0,-2483.0,2778.0,-4176.0,-2518.0,1878.0,5442.0,-2602.0,475.0,5442.0,5766.0,-152.0,-476.0,100,13.5,16.3,24.6,0.3,0.9,2.2,41.8,38.1,15.2,0.8,0.4,0.1,98.6,97.9,1.4,2.1,109,25.0,19.0,38.0,,4.0,,24.0,26.0,34.0,6.0,,,99,87,45.4,37.5,55.5,54.7,40.9,31.4,45.9,43.2,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200804,2020-08-04,45601,CBT ,0,45,1549273,247638,215807,354961,5500,13488,43230,621627,644979,231300,17668,6064,1250,1523174,1511079,26099,38194,-146375.0,19313.0,-60376.0,-62073.0,0.0,-2435.0,5096.0,-87716.0,-1154.0,-27052.0,4229.0,-994.0,-419.0,-148622.0,-149407.0,2247.0,3032.0,100,16.0,13.9,22.9,0.4,0.9,2.8,40.1,41.6,14.9,1.1,0.4,0.1,98.3,97.5,1.7,2.5,107,27.0,16.0,35.0,,4.0,,22.0,27.0,34.0,6.0,,,96,85,46.3,36.2,56.5,54.2,40.1,33.5,45.8,44.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,200811,2020-08-11,45601,CBT ,0,45,1500950,244882,225282,358691,8562,7777,40325,574425,595597,229352,17984,6520,761,1474982,1464305,25968,36645,-48323.0,-2756.0,9475.0,3730.0,3062.0,-5711.0,-2905.0,-47202.0,-49382.0,-1948.0,316.0,456.0,-489.0,-48192.0,-46774.0,-131.0,-1549.0,100,16.3,15.0,23.9,0.6,0.5,2.7,38.3,39.7,15.3,1.2,0.4,0.1,98.3,97.6,1.7,2.4,109,25.0,19.0,34.0,,,,22.0,27.0,33.0,5.0,4.0,,91,89,46.0,35.2,56.2,52.6,38.6,31.1,44.8,43.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
